QUOTE_DATE,DTE,C_GAMMA_P_GAMMA,STRIKE
2022-05-06,0,0.2969,273
2022-05-06,3,0.10246,310
2022-05-06,5,0.05889,311
2022-05-06,7,0.04872,311
2022-05-06,10,0.04488,312
2022-05-06,12,0.04003,313
2022-05-06,14,0.03647,314
2022-05-06,17,0.03488,316
2022-05-06,19,0.03283,315
2022-05-06,21,0.03131,317
2022-05-06,25,0.03053,315
2022-05-06,26,0.02978,316
2022-05-06,28,0.02843,318
2022-05-06,35,0.0255,317
2022-05-06,42,0.02325,320
2022-05-06,49,0.02192,320
2022-05-06,55,0.02082,322
2022-05-06,70,0.01892,324
2022-05-06,105,0.01582,326
2022-05-06,133,0.01442,331
2022-05-06,147,0.01383,329
2022-05-06,224,0.01186,335
2022-05-06,238,0.01164,335
2022-05-06,259,0.01133,335
2022-05-06,315,0.01054,345
2022-05-06,329,0.0105,344
2022-05-06,406,0.00964,340
2022-05-06,588,0.00845,355
2022-05-06,623,0.00831,365
2022-05-09,0,0.61096,297
2022-05-09,2,0.06404,297
2022-05-09,4,0.0487,297
2022-05-09,7,0.04413,299
2022-05-09,9,0.03852,298
2022-05-09,11,0.03485,302
2022-05-09,14,0.03328,302
2022-05-09,16,0.03115,302
2022-05-09,18,0.02957,304
2022-05-09,22,0.02876,304
2022-05-09,23,0.02805,305
2022-05-09,25,0.02681,306
2022-05-09,32,0.02408,307
2022-05-09,39,0.022,306
2022-05-09,46,0.02086,308
2022-05-09,52,0.02,310
2022-05-09,67,0.01817,310
2022-05-09,102,0.01546,315
2022-05-09,130,0.01412,319
2022-05-09,144,0.01366,320
2022-05-09,221,0.01165,324
2022-05-09,235,0.01152,330
2022-05-09,256,0.01119,330
2022-05-09,312,0.01045,335
2022-05-09,326,0.01036,334
2022-05-09,403,0.00963,335
2022-05-09,585,0.00852,355
2022-05-09,620,0.00839,355
2022-05-10,1,0.08124,301
2022-05-10,3,0.05492,301
2022-05-10,6,0.04778,301
2022-05-10,8,0.04103,305
2022-05-10,10,0.03699,304
2022-05-10,13,0.03543,305
2022-05-10,15,0.03289,305
2022-05-10,17,0.03112,307
2022-05-10,21,0.03004,308
2022-05-10,22,0.02945,308
2022-05-10,24,0.02805,308
2022-05-10,31,0.02516,309
2022-05-10,36,0.02359,310
2022-05-10,38,0.02285,312
2022-05-10,45,0.02152,313
2022-05-10,51,0.02044,314
2022-05-10,66,0.01854,315
2022-05-10,101,0.01578,321
2022-05-10,129,0.01441,324
2022-05-10,143,0.01389,324
2022-05-10,220,0.01193,329
2022-05-10,234,0.01168,335
2022-05-10,255,0.01134,330
2022-05-10,311,0.01059,335
2022-05-10,325,0.0105,339
2022-05-10,402,0.00969,340
2022-05-10,584,0.00857,345
2022-05-10,619,0.00846,355
2022-05-12,1,0.10927,291
2022-05-12,4,0.06607,292
2022-05-12,6,0.04867,292
2022-05-12,8,0.0417,293
2022-05-12,11,0.03849,295
2022-05-12,13,0.03486,296
2022-05-12,15,0.03242,296
2022-05-12,19,0.031,296
2022-05-12,20,0.03007,298
2022-05-12,22,0.02853,296
2022-05-12,29,0.0256,299
2022-05-12,34,0.02402,299
2022-05-12,36,0.02319,298
2022-05-12,43,0.02198,302
2022-05-12,49,0.02096,302
2022-05-12,50,0.02067,303
2022-05-12,64,0.01885,302
2022-05-12,99,0.01586,305
2022-05-12,127,0.01442,310
2022-05-12,141,0.01386,315
2022-05-12,218,0.01199,320
2022-05-12,232,0.01178,320
2022-05-12,253,0.01149,325
2022-05-12,309,0.01066,320
2022-05-12,323,0.01053,325
2022-05-12,400,0.00979,335
2022-05-12,582,0.00867,345
2022-05-12,617,0.00855,345
2022-05-13,0,0.361,281
2022-05-13,3,0.10704,301
2022-05-13,5,0.0626,304
2022-05-13,7,0.05099,304
2022-05-13,10,0.04614,305
2022-05-13,12,0.04052,306
2022-05-13,14,0.0368,305
2022-05-13,18,0.03501,306
2022-05-13,19,0.03388,308
2022-05-13,21,0.0318,308
2022-05-13,28,0.0279,311
2022-05-13,33,0.02612,309
2022-05-13,35,0.02508,312
2022-05-13,39,0.02454,310
2022-05-13,42,0.0236,311
2022-05-13,48,0.02227,310
2022-05-13,49,0.02203,312.5
2022-05-13,63,0.01991,313
2022-05-13,98,0.01646,315
2022-05-13,126,0.01492,320
2022-05-13,140,0.01433,324
2022-05-13,217,0.01225,331
2022-05-13,231,0.01199,330
2022-05-13,252,0.01164,335
2022-05-13,308,0.0107,330
2022-05-13,322,0.01063,339
2022-05-13,399,0.00985,340
2022-05-13,581,0.00866,350
2022-05-13,616,0.00847,350
2022-05-16,0,0.70171,298
2022-05-16,2,0.08174,300
2022-05-16,4,0.06091,300
2022-05-16,7,0.05315,300
2022-05-16,9,0.04548,302
2022-05-16,11,0.04078,302
2022-05-16,15,0.03846,304
2022-05-16,16,0.03728,302
2022-05-16,18,0.03456,303
2022-05-16,25,0.02994,303
2022-05-16,30,0.02764,305
2022-05-16,32,0.02663,305
2022-05-16,36,0.02576,305
2022-05-16,39,0.02473,306
2022-05-16,45,0.02329,306
2022-05-16,46,0.02301,307
2022-05-16,60,0.02068,310
2022-05-16,95,0.01705,315
2022-05-16,123,0.01536,319
2022-05-16,137,0.01473,321
2022-05-16,214,0.01234,330
2022-05-16,228,0.01211,325
2022-05-16,249,0.01168,330
2022-05-16,305,0.01081,330
2022-05-16,319,0.01074,334
2022-05-16,396,0.00992,340
2022-05-16,578,0.00874,350
2022-05-16,613,0.00855,350
2022-05-17,1,0.13301,307
2022-05-17,3,0.07703,307
2022-05-17,6,0.06544,308
2022-05-17,8,0.05411,308
2022-05-17,10,0.04769,310
2022-05-17,14,0.04449,310
2022-05-17,15,0.04242,310
2022-05-17,17,0.03902,310
2022-05-17,24,0.03319,312
2022-05-17,29,0.03046,314
2022-05-17,31,0.02918,314
2022-05-17,35,0.02827,314
2022-05-17,36,0.02791,314
2022-05-17,38,0.0269,312.5
2022-05-17,44,0.02517,315
2022-05-17,45,0.02482,315
2022-05-17,59,0.02208,317
2022-05-17,94,0.01782,320
2022-05-17,122,0.01594,323
2022-05-17,136,0.01525,325
2022-05-17,213,0.0126,332
2022-05-17,227,0.01236,330
2022-05-17,248,0.01197,335
2022-05-17,304,0.01093,340
2022-05-17,318,0.01083,342
2022-05-17,395,0.00996,345
2022-05-17,577,0.00869,345
2022-05-17,612,0.00863,360
2022-05-18,0,0.03067,290
2022-05-18,2,0.09225,292
2022-05-18,5,0.06804,292
2022-05-18,7,0.05279,292
2022-05-18,9,0.04514,293
2022-05-18,13,0.04162,295
2022-05-18,14,0.03936,294
2022-05-18,16,0.03597,294
2022-05-18,23,0.03048,296
2022-05-18,28,0.02794,298
2022-05-18,30,0.02671,300
2022-05-18,34,0.02594,298
2022-05-18,35,0.02557,298
2022-05-18,37,0.02472,298
2022-05-18,43,0.02313,300
2022-05-18,44,0.02292,301
2022-05-18,58,0.02035,302
2022-05-18,93,0.01655,305
2022-05-18,121,0.0149,310
2022-05-18,135,0.01429,310
2022-05-18,212,0.01209,320
2022-05-18,226,0.01191,320
2022-05-18,247,0.01156,320
2022-05-18,303,0.01071,320
2022-05-18,317,0.01063,320
2022-05-18,394,0.00986,335
2022-05-18,576,0.00876,345
2022-05-18,611,0.00857,335
2022-05-19,1,0.1214,290
2022-05-19,4,0.08097,290
2022-05-19,6,0.05962,292
2022-05-19,8,0.05074,292
2022-05-19,12,0.04622,292
2022-05-19,13,0.04377,294
2022-05-19,15,0.04006,294
2022-05-19,22,0.03411,295
2022-05-19,27,0.03153,297
2022-05-19,29,0.03007,298
2022-05-19,33,0.0291,298
2022-05-19,34,0.02854,297
2022-05-19,36,0.02747,298
2022-05-19,42,0.02559,298
2022-05-19,43,0.02511,298
2022-05-19,57,0.02225,300
2022-05-19,92,0.01792,305
2022-05-19,120,0.01604,310
2022-05-19,134,0.0153,305
2022-05-19,211,0.01266,315
2022-05-19,225,0.01245,320
2022-05-19,246,0.01202,320
2022-05-19,302,0.01116,320
2022-05-19,316,0.01101,325
2022-05-19,393,0.01019,330
2022-05-19,575,0.00905,335
2022-05-19,610,0.00882,345
2022-05-20,0,0.64719,288
2022-05-20,3,0.11034,289
2022-05-20,5,0.06732,290
2022-05-20,7,0.05459,290
2022-05-20,11,0.04917,292
2022-05-20,12,0.04599,292
2022-05-20,14,0.04125,290
2022-05-20,21,0.03487,295
2022-05-20,26,0.03193,296
2022-05-20,28,0.03045,298
2022-05-20,32,0.02954,296
2022-05-20,33,0.02895,296
2022-05-20,35,0.02789,297
2022-05-20,38,0.02722,295
2022-05-20,41,0.02603,298
2022-05-20,42,0.02588,297
2022-05-20,56,0.02292,298
2022-05-20,91,0.01811,305
2022-05-20,119,0.01625,305
2022-05-20,133,0.01554,305
2022-05-20,210,0.01264,315
2022-05-20,224,0.0124,315
2022-05-20,245,0.01214,315
2022-05-20,301,0.01109,315
2022-05-20,315,0.01085,320
2022-05-20,392,0.00999,325
2022-05-20,574,0.00875,330
2022-05-20,609,0.00865,340
2022-05-23,0,0.91469,293
2022-05-23,2,0.08986,294
2022-05-23,4,0.06476,295
2022-05-23,8,0.05585,295
2022-05-23,9,0.05142,295
2022-05-23,11,0.04554,296
2022-05-23,18,0.03661,298
2022-05-23,21,0.03254,289
2022-05-23,23,0.03315,299
2022-05-23,25,0.03132,300
2022-05-23,29,0.03048,300
2022-05-23,30,0.02986,299
2022-05-23,32,0.02869,301
2022-05-23,35,0.02811,300
2022-05-23,38,0.02672,302
2022-05-23,39,0.02647,302
2022-05-23,53,0.02341,305
2022-05-23,88,0.01852,310
2022-05-23,116,0.01647,310
2022-05-23,130,0.0157,310
2022-05-23,207,0.01292,320
2022-05-23,221,0.01269,315
2022-05-23,242,0.01232,325
2022-05-23,298,0.01126,325
2022-05-23,312,0.01116,330
2022-05-23,389,0.01024,330
2022-05-23,571,0.00901,345
2022-05-23,606,0.00885,340
2022-05-24,1,0.11977,287
2022-05-24,3,0.07055,288
2022-05-24,7,0.05845,288
2022-05-24,8,0.05377,288
2022-05-24,10,0.0467,289
2022-05-24,13,0.04393,290
2022-05-24,15,0.04018,291
2022-05-24,17,0.03692,291
2022-05-24,20,0.03567,292
2022-05-24,22,0.03303,291
2022-05-24,24,0.03125,292
2022-05-24,28,0.03024,294
2022-05-24,29,0.02958,294
2022-05-24,31,0.02845,292
2022-05-24,34,0.02789,293
2022-05-24,36,0.02687,295
2022-05-24,37,0.02652,295
2022-05-24,38,0.02605,294
2022-05-24,52,0.02301,298
2022-05-24,87,0.01829,300
2022-05-24,115,0.01625,305
2022-05-24,129,0.01548,305
2022-05-24,206,0.01283,310
2022-05-24,220,0.01264,315
2022-05-24,241,0.01222,315
2022-05-24,297,0.01126,310
2022-05-24,311,0.01113,320
2022-05-24,388,0.01023,325
2022-05-24,570,0.00903,335
2022-05-24,605,0.00883,330
2022-05-25,0,1.50004,276
2022-05-25,2,0.09053,291
2022-05-25,6,0.06845,292
2022-05-25,7,0.06089,293
2022-05-25,9,0.05124,293
2022-05-25,12,0.04774,293
2022-05-25,14,0.04295,295
2022-05-25,16,0.03913,294
2022-05-25,19,0.03742,295
2022-05-25,21,0.03446,296
2022-05-25,23,0.03236,297
2022-05-25,27,0.03122,297
2022-05-25,28,0.03051,297
2022-05-25,30,0.02923,296
2022-05-25,33,0.02858,297
2022-05-25,35,0.0276,298
2022-05-25,36,0.02701,298
2022-05-25,37,0.02665,296
2022-05-25,51,0.02321,298
2022-05-25,86,0.01818,306
2022-05-25,114,0.01617,310
2022-05-25,128,0.01541,305
2022-05-25,205,0.01275,318
2022-05-25,219,0.01253,310
2022-05-25,240,0.01219,315
2022-05-25,296,0.01122,325
2022-05-25,310,0.01109,315
2022-05-25,387,0.01021,330
2022-05-25,569,0.00899,340
2022-05-25,604,0.00886,335
2022-05-26,1,0.16541,299
2022-05-26,5,0.08771,299
2022-05-26,6,0.0744,300
2022-05-26,8,0.05916,301
2022-05-26,11,0.05376,302
2022-05-26,13,0.0474,302
2022-05-26,15,0.04223,302.5
2022-05-26,18,0.04019,302
2022-05-26,20,0.03636,303
2022-05-26,22,0.03397,303
2022-05-26,26,0.03256,304
2022-05-26,27,0.03175,305
2022-05-26,29,0.03034,305
2022-05-26,32,0.02965,304
2022-05-26,34,0.02853,304
2022-05-26,35,0.02796,305
2022-05-26,36,0.02742,306
2022-05-26,43,0.02551,307.5
2022-05-26,50,0.02366,306
2022-05-26,85,0.01841,312
2022-05-26,113,0.01628,315
2022-05-26,127,0.01541,315
2022-05-26,204,0.01275,326
2022-05-26,218,0.01258,325
2022-05-26,239,0.01212,325
2022-05-26,295,0.01119,330
2022-05-26,309,0.01105,332
2022-05-26,386,0.01012,340
2022-05-26,568,0.00889,355
2022-05-26,603,0.00877,345
2022-05-27,0,1.30152,309
2022-05-27,4,0.1253,310
2022-05-27,5,0.09271,310
2022-05-27,7,0.06822,311
2022-05-27,10,0.06072,311
2022-05-27,12,0.05242,311
2022-05-27,14,0.0459,312.5
2022-05-27,17,0.04323,312
2022-05-27,19,0.03858,314
2022-05-27,21,0.03592,314
2022-05-27,25,0.03431,315
2022-05-27,26,0.03345,314
2022-05-27,28,0.03187,315
2022-05-27,31,0.03106,315
2022-05-27,33,0.02974,315
2022-05-27,34,0.02909,314
2022-05-27,35,0.02854,314
2022-05-27,39,0.02785,313
2022-05-27,42,0.02669,316
2022-05-27,49,0.02469,317
2022-05-27,84,0.01883,324
2022-05-27,112,0.01658,327
2022-05-27,126,0.01572,324
2022-05-27,203,0.01277,335
2022-05-27,217,0.01248,330
2022-05-27,238,0.0121,330
2022-05-27,294,0.01112,340
2022-05-27,308,0.01099,338
2022-05-27,385,0.01008,350
2022-05-27,567,0.00869,365
2022-05-27,602,0.00862,360
2022-05-30,1,0.12567,310
2022-05-30,2,0.09219,310
2022-05-30,4,0.06768,311
2022-05-30,7,0.06038,312
2022-05-30,9,0.05892,311
2022-05-30,11,0.04554,313
2022-05-30,14,0.04297,312
2022-05-30,16,0.0384,313
2022-05-30,18,0.03577,313
2022-05-30,22,0.0342,314
2022-05-30,23,0.03333,314
2022-05-30,25,0.03172,315
2022-05-30,28,0.03095,315
2022-05-30,30,0.02969,314
2022-05-30,31,0.02898,315
2022-05-30,32,0.02835,314
2022-05-30,36,0.02887,314
2022-05-30,39,0.02742,314
2022-05-30,46,0.02451,317
2022-05-30,81,0.0188,322
2022-05-30,109,0.01649,325
2022-05-30,123,0.01562,325
2022-05-30,200,0.01271,338
2022-05-30,214,0.01242,340
2022-05-30,235,0.01208,340
2022-05-30,291,0.01102,340
2022-05-30,305,0.01093,342
2022-05-30,382,0.01,345
2022-05-30,564,0.00873,355
2022-05-30,599,0.0085,355
2022-05-31,0,0.8099,308
2022-05-31,1,0.14187,309
2022-05-31,3,0.08147,309
2022-05-31,6,0.06938,310
2022-05-31,8,0.05756,311
2022-05-31,10,0.04954,311
2022-05-31,13,0.04644,312
2022-05-31,15,0.04097,312
2022-05-31,17,0.03781,312
2022-05-31,21,0.03581,312
2022-05-31,22,0.03493,313
2022-05-31,24,0.03303,312
2022-05-31,27,0.03215,314
2022-05-31,29,0.03057,315
2022-05-31,30,0.02991,315
2022-05-31,31,0.02931,314
2022-05-31,35,0.02865,314
2022-05-31,36,0.02812,315
2022-05-31,38,0.02718,316
2022-05-31,45,0.02511,316
2022-05-31,80,0.01917,322
2022-05-31,108,0.01683,327
2022-05-31,122,0.01597,327
2022-05-31,199,0.01287,334
2022-05-31,213,0.01255,330
2022-05-31,234,0.01211,335
2022-05-31,290,0.01112,340
2022-05-31,304,0.01102,341
2022-05-31,381,0.01001,340
2022-05-31,563,0.00876,350
2022-05-31,598,0.00861,370
2022-06-01,0,0.96136,303
2022-06-01,2,0.10035,307
2022-06-01,5,0.07947,307
2022-06-01,7,0.06342,308
2022-06-01,9,0.05304,309
2022-06-01,12,0.04926,310
2022-06-01,14,0.04302,310
2022-06-01,16,0.0395,311
2022-06-01,20,0.03734,310
2022-06-01,21,0.03616,311
2022-06-01,23,0.0342,310
2022-06-01,26,0.03313,311
2022-06-01,28,0.0316,310
2022-06-01,29,0.03089,312
2022-06-01,30,0.02987,312
2022-06-01,34,0.02919,313
2022-06-01,35,0.0286,312
2022-06-01,37,0.02761,312.5
2022-06-01,44,0.02533,315
2022-06-01,79,0.01941,320
2022-06-01,107,0.01692,323
2022-06-01,121,0.01595,323
2022-06-01,198,0.01303,331
2022-06-01,212,0.01273,335
2022-06-01,233,0.0122,330
2022-06-01,289,0.01115,340
2022-06-01,303,0.01105,338
2022-06-01,380,0.01012,345
2022-06-01,562,0.00881,350
2022-06-01,597,0.00861,360
2022-06-02,1,0.15404,315
2022-06-02,4,0.09841,315
2022-06-02,6,0.07238,316
2022-06-02,8,0.05791,317
2022-06-02,11,0.0532,316
2022-06-02,13,0.04541,317
2022-06-02,15,0.04139,318
2022-06-02,19,0.03908,317
2022-06-02,20,0.03791,318
2022-06-02,22,0.03568,319
2022-06-02,25,0.03455,319
2022-06-02,27,0.03274,318
2022-06-02,28,0.03204,320
2022-06-02,29,0.03122,320
2022-06-02,33,0.0304,320
2022-06-02,34,0.0298,320
2022-06-02,36,0.02866,321
2022-06-02,43,0.02618,322
2022-06-02,50,0.02406,322.5
2022-06-02,78,0.01949,325
2022-06-02,106,0.01707,328
2022-06-02,120,0.01605,330
2022-06-02,197,0.01295,336
2022-06-02,211,0.01267,340
2022-06-02,232,0.01222,345
2022-06-02,288,0.01109,350
2022-06-02,302,0.01103,347
2022-06-02,379,0.01002,350
2022-06-02,561,0.00867,355
2022-06-02,596,0.00856,375
2022-06-03,0,1.05495,306
2022-06-03,3,0.13246,307
2022-06-03,5,0.08332,307
2022-06-03,7,0.06255,307.5
2022-06-03,10,0.05707,308
2022-06-03,12,0.04786,309
2022-06-03,14,0.04318,309
2022-06-03,18,0.04031,309
2022-06-03,19,0.03892,310
2022-06-03,21,0.03643,309
2022-06-03,24,0.03526,310
2022-06-03,26,0.03343,310
2022-06-03,27,0.03243,310
2022-06-03,28,0.03167,312
2022-06-03,32,0.03086,312
2022-06-03,33,0.03008,312
2022-06-03,35,0.02901,312
2022-06-03,38,0.02844,312
2022-06-03,42,0.02647,313
2022-06-03,49,0.02457,314
2022-06-03,77,0.01973,318
2022-06-03,105,0.0172,320
2022-06-03,119,0.01621,324
2022-06-03,140,0.01513,325
2022-06-03,168,0.01387,325
2022-06-03,196,0.01309,333
2022-06-03,210,0.01274,330
2022-06-03,231,0.01225,330
2022-06-03,287,0.01123,340
2022-06-03,301,0.01111,338
2022-06-03,378,0.01023,345
2022-06-03,560,0.00881,350
2022-06-03,595,0.00863,370
2022-06-06,0,0.24718,306
2022-06-06,2,0.11123,308
2022-06-06,4,0.07311,309
2022-06-06,7,0.06474,310
2022-06-06,9,0.05253,310
2022-06-06,11,0.04642,311
2022-06-06,15,0.04327,310
2022-06-06,16,0.04152,310
2022-06-06,18,0.03867,311
2022-06-06,21,0.03716,311
2022-06-06,23,0.03504,312
2022-06-06,24,0.03398,312
2022-06-06,25,0.03317,313
2022-06-06,29,0.03215,311
2022-06-06,30,0.03144,312
2022-06-06,32,0.03014,313
2022-06-06,35,0.02946,313
2022-06-06,39,0.02726,314
2022-06-06,46,0.02517,316
2022-06-06,74,0.02002,318
2022-06-06,102,0.01735,323
2022-06-06,116,0.01631,321
2022-06-06,137,0.01513,325
2022-06-06,165,0.01398,330
2022-06-06,193,0.01316,335
2022-06-06,207,0.01283,335
2022-06-06,228,0.01235,335
2022-06-06,284,0.01121,340
2022-06-06,298,0.01112,341
2022-06-06,375,0.01015,345
2022-06-06,557,0.00884,360
2022-06-06,592,0.00866,360
2022-06-07,1,0.17331,310
2022-06-07,3,0.08546,311
2022-06-07,6,0.07268,312
2022-06-07,8,0.0572,312
2022-06-07,10,0.05016,313
2022-06-07,14,0.04643,312
2022-06-07,15,0.04438,313
2022-06-07,17,0.04103,313
2022-06-07,20,0.03928,314
2022-06-07,22,0.03695,314
2022-06-07,23,0.03572,314
2022-06-07,24,0.03463,316
2022-06-07,28,0.03361,315
2022-06-07,29,0.03273,314
2022-06-07,31,0.03127,315
2022-06-07,34,0.03053,316
2022-06-07,36,0.02922,315
2022-06-07,38,0.02817,317
2022-06-07,45,0.02595,317
2022-06-07,73,0.02047,321
2022-06-07,101,0.01765,325
2022-06-07,115,0.01657,326
2022-06-07,136,0.01535,330
2022-06-07,164,0.01408,330
2022-06-07,192,0.01319,331
2022-06-07,206,0.01289,330
2022-06-07,227,0.0124,335
2022-06-07,283,0.01123,345
2022-06-07,297,0.01109,343
2022-06-07,374,0.01013,345
2022-06-07,556,0.00876,370
2022-06-07,591,0.00862,355
2022-06-08,0,0.9777,308
2022-06-08,2,0.10201,308
2022-06-08,5,0.08299,308
2022-06-08,7,0.06266,308
2022-06-08,9,0.05372,310
2022-06-08,13,0.04908,310
2022-06-08,14,0.04669,310
2022-06-08,16,0.04291,310
2022-06-08,19,0.0409,310
2022-06-08,21,0.03813,312
2022-06-08,22,0.03702,312
2022-06-08,23,0.03566,312
2022-06-08,27,0.03446,312
2022-06-08,28,0.03362,312
2022-06-08,30,0.03204,312.5
2022-06-08,33,0.03128,313
2022-06-08,35,0.02985,314
2022-06-08,37,0.02877,315
2022-06-08,44,0.02636,316
2022-06-08,72,0.02076,318
2022-06-08,100,0.01778,322
2022-06-08,114,0.01674,325
2022-06-08,135,0.01548,325
2022-06-08,163,0.01411,330
2022-06-08,191,0.01324,328
2022-06-08,205,0.01301,330
2022-06-08,226,0.01245,335
2022-06-08,282,0.01127,335
2022-06-08,296,0.01109,337
2022-06-08,373,0.01018,350
2022-06-08,555,0.00878,360
2022-06-08,590,0.0086,355
2022-06-09,1,0.10854,300
2022-06-09,4,0.08159,300
2022-06-09,6,0.05944,301
2022-06-09,8,0.05102,301
2022-06-09,12,0.04678,302
2022-06-09,13,0.04449,302
2022-06-09,15,0.0411,303
2022-06-09,18,0.03921,302
2022-06-09,20,0.03666,302
2022-06-09,21,0.03552,304
2022-06-09,22,0.03458,303
2022-06-09,26,0.03346,303
2022-06-09,27,0.0326,303
2022-06-09,29,0.0311,305
2022-06-09,32,0.0303,304
2022-06-09,34,0.02907,304
2022-06-09,36,0.02802,305
2022-06-09,43,0.02578,308
2022-06-09,50,0.02378,307.5
2022-06-09,71,0.02033,310
2022-06-09,99,0.01762,315
2022-06-09,113,0.01656,315
2022-06-09,134,0.01536,315
2022-06-09,162,0.01403,320
2022-06-09,190,0.01323,322
2022-06-09,204,0.01291,325
2022-06-09,225,0.01248,325
2022-06-09,281,0.01131,325
2022-06-09,295,0.01117,335
2022-06-09,372,0.01016,340
2022-06-09,554,0.00882,355
2022-06-09,589,0.0087,355
2022-06-10,0,0.65786,289
2022-06-10,3,0.1183,289
2022-06-10,5,0.06624,290
2022-06-10,7,0.05399,292
2022-06-10,11,0.04892,291
2022-06-10,12,0.04609,292
2022-06-10,14,0.04191,292
2022-06-10,17,0.04032,293
2022-06-10,19,0.03754,292
2022-06-10,20,0.03591,292
2022-06-10,21,0.03511,293
2022-06-10,25,0.03379,294
2022-06-10,26,0.03286,294
2022-06-10,28,0.03129,293
2022-06-10,31,0.03045,294
2022-06-10,33,0.0291,296
2022-06-10,35,0.02812,295
2022-06-10,38,0.02751,294
2022-06-10,42,0.02584,295
2022-06-10,49,0.02383,297
2022-06-10,70,0.0204,302
2022-06-10,98,0.01751,305
2022-06-10,112,0.01657,305
2022-06-10,133,0.01529,310
2022-06-10,161,0.01407,310
2022-06-10,189,0.0132,310
2022-06-10,203,0.01294,315
2022-06-10,224,0.0125,315
2022-06-10,280,0.0114,320
2022-06-10,294,0.0112,325
2022-06-10,371,0.01029,330
2022-06-10,553,0.00901,340
2022-06-10,588,0.00881,335
2022-06-13,0,0.50423,275
2022-06-13,2,0.06272,277
2022-06-13,4,0.04994,278
2022-06-13,8,0.04489,278
2022-06-13,9,0.04233,278
2022-06-13,11,0.03855,279
2022-06-13,14,0.03681,278
2022-06-13,16,0.03432,280
2022-06-13,17,0.03317,280
2022-06-13,18,0.03243,280
2022-06-13,22,0.03118,280
2022-06-13,23,0.03031,280
2022-06-13,25,0.02892,280
2022-06-13,28,0.02815,282
2022-06-13,30,0.027,282
2022-06-13,32,0.02602,282
2022-06-13,35,0.02539,280
2022-06-13,39,0.02406,282
2022-06-13,46,0.02239,284
2022-06-13,67,0.01921,288
2022-06-13,95,0.01693,290
2022-06-13,109,0.01592,295
2022-06-13,130,0.01477,300
2022-06-13,158,0.01369,295
2022-06-13,186,0.01288,300
2022-06-13,200,0.01263,300
2022-06-13,221,0.01221,300
2022-06-13,277,0.01126,305
2022-06-13,291,0.01109,310
2022-06-13,368,0.01017,315
2022-06-13,550,0.009,320
2022-06-13,585,0.00887,320
2022-06-14,1,0.08515,276
2022-06-14,3,0.05841,278
2022-06-14,7,0.05072,276
2022-06-14,8,0.04725,276
2022-06-14,10,0.0425,279
2022-06-14,13,0.04031,279
2022-06-14,15,0.03729,278
2022-06-14,16,0.03607,280
2022-06-14,17,0.03476,280
2022-06-14,21,0.03331,278
2022-06-14,22,0.03248,280
2022-06-14,24,0.03069,280
2022-06-14,27,0.03,282
2022-06-14,29,0.02857,282
2022-06-14,31,0.02749,280
2022-06-14,34,0.02688,280
2022-06-14,36,0.02606,282
2022-06-14,38,0.02531,284
2022-06-14,45,0.02345,283
2022-06-14,66,0.02024,286
2022-06-14,94,0.01749,290
2022-06-14,108,0.01654,295
2022-06-14,129,0.0154,295
2022-06-14,157,0.0141,295
2022-06-14,185,0.01327,300
2022-06-14,199,0.01304,300
2022-06-14,220,0.01251,305
2022-06-14,276,0.01148,305
2022-06-14,290,0.01135,305
2022-06-14,367,0.01043,310
2022-06-14,549,0.00918,330
2022-06-14,584,0.00898,325
2022-06-15,0,0.19915,281
2022-06-15,2,0.07672,283
2022-06-15,6,0.06138,282
2022-06-15,7,0.0548,284
2022-06-15,9,0.04814,284
2022-06-15,12,0.04493,283
2022-06-15,14,0.04128,286
2022-06-15,15,0.03971,284
2022-06-15,16,0.03866,285
2022-06-15,20,0.037,284
2022-06-15,21,0.03587,286
2022-06-15,23,0.03389,287
2022-06-15,26,0.0329,288
2022-06-15,28,0.03106,285
2022-06-15,30,0.02991,288
2022-06-15,33,0.02924,288
2022-06-15,35,0.02822,290
2022-06-15,37,0.02728,289
2022-06-15,44,0.02495,292.5
2022-06-15,65,0.02106,294
2022-06-15,93,0.0184,295
2022-06-15,107,0.01722,295
2022-06-15,128,0.01587,300
2022-06-15,156,0.01464,300
2022-06-15,184,0.01359,305
2022-06-15,198,0.01339,305
2022-06-15,219,0.01292,305
2022-06-15,275,0.01178,310
2022-06-15,289,0.0115,310
2022-06-15,366,0.01062,320
2022-06-15,548,0.00925,335
2022-06-15,583,0.00903,325
2022-06-16,1,0.10657,271
2022-06-16,5,0.06902,271
2022-06-16,6,0.05966,272
2022-06-16,8,0.04908,271
2022-06-16,11,0.04538,274
2022-06-16,13,0.0411,272
2022-06-16,14,0.03918,275
2022-06-16,15,0.03758,272.5
2022-06-16,19,0.03584,274
2022-06-16,20,0.03469,275
2022-06-16,22,0.03262,275
2022-06-16,25,0.03164,275
2022-06-16,27,0.03006,276
2022-06-16,29,0.02882,275
2022-06-16,32,0.02812,278
2022-06-16,34,0.02715,277
2022-06-16,36,0.02622,278
2022-06-16,43,0.02403,278
2022-06-16,64,0.02039,280
2022-06-16,92,0.01765,285
2022-06-16,106,0.01667,285
2022-06-16,127,0.01547,290
2022-06-16,155,0.01415,295
2022-06-16,183,0.01332,290
2022-06-16,197,0.0131,290
2022-06-16,218,0.01254,295
2022-06-16,274,0.01146,300
2022-06-16,288,0.01132,300
2022-06-16,365,0.0104,310
2022-06-16,547,0.00911,320
